Date,Daily Average,Six Month Average,Amount Traded,Item ID
2019-07-16,59201,59130,9224,1149
2019-07-17,59212,59131,3936,1149
2019-07-18,59225,59131,9076,1149
2019-07-19,59223,59129,9760,1149
2019-07-20,59215,59126,8943,1149
2019-07-21,59160,59126,1684,1149
2019-07-22,59110,59123,10162,1149
2019-07-23,59150,59127,11473,1149
2019-07-24,59167,59131,208,1149
2019-07-25,58961,59129,8016,1149
2019-07-26,59048,59142,9295,1149
2019-07-27,58964,59138,12946,1149
2019-07-28,58881,59128,10866,1149
2019-07-29,58700,59115,8957,1149
2019-07-30,58868,59106,12495,1149
2019-07-31,58992,59105,2158,1149
2019-08-01,59014,59102,9204,1149
2019-08-02,58848,59091,10797,1149
2019-08-03,58863,59082,17490,1149
2019-08-04,58788,59071,2357,1149
2019-08-05,58857,59063,11870,1149
2019-08-06,59052,59062,10084,1149
2019-08-07,59067,59060,4213,1149
2019-08-08,59063,59057,8283,1149
2019-08-09,58981,59050,7633,1149
2019-08-10,58634,59032,17708,1149
2019-08-11,58772,59017,7260,1149
2019-08-12,58902,59007,9809,1149
2019-08-13,58989,59002,9367,1149
2019-08-14,59056,58998,9763,1149
2019-08-15,59087,58994,10065,1149
2019-08-16,59086,58990,17064,1149
2019-08-17,59077,58985,4890,1149
2019-08-18,59060,58980,13410,1149
2019-08-19,58933,58971,9764,1149
2019-08-20,58999,58965,9012,1149
2019-08-21,58999,58961,9016,1149
2019-08-22,59142,58961,12185,1149
2019-08-23,59135,58960,7634,1149
2019-08-24,58976,58961,15726,1149
2019-08-25,58973,58958,6105,1149
2019-08-26,58663,58948,11389,1149
2019-08-27,58967,58951,7818,1149
2019-08-28,59036,58962,449,1149
2019-08-29,59086,58969,666,1149
2019-08-30,59070,58972,15097,1149
2019-08-31,59053,58973,5784,1149
2019-09-01,59097,58982,3724,1149
2019-09-02,58937,58984,5967,1149
2019-09-03,58860,58986,15429,1149
2019-09-04,59033,58992,3187,1149
2019-09-05,59081,58993,7311,1149
2019-09-06,59129,58995,5081,1149
2019-09-07,59145,58998,11473,1149
2019-09-08,59158,59004,6612,1149
2019-09-09,59169,59022,5355,1149
2019-09-10,59216,59037,5088,1149
2019-09-11,59207,59047,9097,1149
2019-09-12,59227,59055,5857,1149
2019-09-13,59217,59060,6576,1149
2019-09-14,59203,59064,9168,1149
2019-09-15,59113,59065,8040,1149
2019-09-16,59151,59067,8981,1149
2019-09-17,59184,59071,6509,1149
2019-09-18,59252,59082,3209,1149
2019-09-19,59175,59088,6638,1149
2019-09-20,59221,59095,4729,1149
2019-09-21,59210,59098,9038,1149
2019-09-22,59030,59094,7911,1149
2019-09-23,58977,59094,10120,1149
2019-09-24,59115,59099,3803,1149
2019-09-25,59114,59114,9380,1149
2019-09-26,59177,59121,10918,1149
2019-09-27,59189,59126,5386,1149
2019-09-28,59143,59128,10078,1149
2019-09-29,59005,59126,5012,1149
2019-09-30,58694,59114,6344,1149
2019-10-01,59014,59111,2852,1149
2019-10-02,59116,59117,4470,1149
2019-10-03,59143,59126,6500,1149
2019-10-04,59172,59131,7162,1149
2019-10-05,58994,59128,9593,1149
2019-10-06,58924,59121,3281,1149
2019-10-07,58981,59116,6836,1149
2019-10-08,59040,59112,9097,1149
2019-10-09,59164,59112,4206,1149
2019-10-10,59072,59107,10095,1149
2019-10-11,59097,59103,5836,1149
2019-10-12,59099,59099,7995,1149
2019-10-13,59032,59093,932,1149
2019-10-14,58990,59086,9598,1149
2019-10-15,59140,59087,5400,1149
2019-10-16,59120,59086,2228,1149
2019-10-17,59088,59082,4447,1149
2019-10-18,59089,59077,10024,1149
2019-10-19,59035,59072,10971,1149
2019-10-20,58865,59060,6875,1149
2019-10-21,58616,59041,6183,1149
2019-10-22,58955,59038,6659,1149
2019-10-23,58999,59039,10250,1149
2019-10-24,59026,59036,6732,1149
2019-10-25,59093,59035,8115,1149
2019-10-26,59098,59033,9755,1149
2019-10-27,59094,59029,6964,1149
2019-10-28,59089,59028,9744,1149
2019-10-29,59137,59032,4126,1149
2019-10-30,59196,59049,5647,1149
2019-10-31,59216,59056,7808,1149
2019-11-01,59187,59058,8496,1149
2019-11-02,58834,59048,10859,1149
2019-11-03,58982,59041,2827,1149
2019-11-04,59035,59043,8297,1149
2019-11-05,59114,59049,4008,1149
2019-11-06,59121,59054,6630,1149
2019-11-07,59169,59058,5734,1149
2019-11-08,59166,59058,8732,1149
2019-11-09,59119,59060,10685,1149
2019-11-10,59045,59058,2060,1149
2019-11-11,59004,59055,1225,1149
2019-11-12,59144,59058,5455,1149
2019-11-13,59205,59066,5932,1149
2019-11-14,59147,59066,7091,1149
2019-11-15,59084,59065,9246,1149
2019-11-16,59001,59062,11965,1149
2019-11-17,58835,59053,3163,1149
2019-11-18,59045,59054,9935,1149
2019-11-19,59137,59063,5765,1149
2019-11-20,59134,59080,1374,1149
2019-11-21,59114,59085,4172,1149
2019-11-22,59027,59086,9955,1149
2019-11-23,58745,59077,9435,1149
2019-11-24,58790,59067,9346,1149
2019-11-25,58637,59051,3310,1149
2019-05-30,300015,301220,451,1187
2019-05-31,300121,301223,344,1187
2019-06-01,300121,301226,595,1187
2019-06-02,300135,301228,645,1187
2019-06-03,300072,301227,397,1187
2019-06-04,299996,301229,827,1187
2019-06-05,301233,301387,80,1187
2019-06-06,301729,301448,510,1187
2019-06-07,301028,301486,575,1187
2019-06-08,300899,301511,691,1187
2019-06-09,303500,301623,140,1187
2019-06-10,300857,301648,176,1187
2019-06-11,300857,301672,712,1187
2019-06-12,305170,301861,598,1187
2019-06-13,303274,301972,596,1187
2019-06-14,302015,302043,592,1187
2019-06-15,303314,302159,395,1187
2019-06-16,308510,302449,44,1187
2019-06-17,302945,302540,567,1187
2019-06-18,302660,302554,413,1187
2019-06-19,301306,302427,461,1187
2019-06-20,301666,302260,717,1187
2019-06-21,307342,302143,488,1187
2019-06-22,305401,302205,385,1187
2019-06-23,302723,302247,2,1187
2019-06-24,301837,302157,400,1187
2019-06-25,300605,302087,637,1187
2019-06-26,300433,302041,408,1187
2019-06-27,300203,302008,594,1187
2019-06-28,300306,302009,251,1187
2019-06-29,300306,302018,537,1187
2019-06-30,300118,302018,102,1187
2019-07-01,299757,302006,524,1187
2019-07-02,299574,301987,698,1187
2019-07-03,301139,302023,706,1187
2019-07-04,301732,302081,414,1187
2019-07-05,300592,302059,558,1187
2019-07-06,301027,302036,522,1187
2019-07-07,300885,302031,560,1187
2019-07-08,301344,302046,405,1187
2019-07-09,301576,301982,698,1187
2019-07-10,302067,302022,27,1187
2019-07-11,301405,302041,429,1187
2019-07-12,301750,301927,688,1187
2019-07-13,301120,301855,284,1187
2019-07-14,301120,301825,253,1187
2019-07-15,300568,301733,255,1187
2019-07-16,300568,301469,571,1187
2019-07-17,300017,301371,213,1187
2019-07-18,300129,301287,437,1187
2019-07-19,300059,301245,454,1187
2019-07-20,300007,301190,459,1187
2019-07-21,299978,300944,56,1187
2019-07-22,299988,300764,546,1187
2019-07-23,299812,300667,512,1187
2019-07-24,299492,300589,15,1187
2019-07-25,299735,300560,344,1187
2019-07-26,299798,300539,391,1187
2019-07-27,299969,300531,596,1187
2019-07-28,299997,300520,466,1187
2019-07-29,300067,300513,457,1187
2019-07-30,300133,300513,613,1187
2019-07-31,299839,300516,96,1187
2019-08-01,299965,300529,408,1187
2019-08-02,299913,300488,481,1187
2019-08-03,299865,300426,905,1187
2019-08-04,299905,300403,88,1187
2019-08-05,300127,300373,616,1187
2019-08-06,299777,300336,472,1187
2019-08-07,299733,300282,184,1187
2019-08-08,299696,300219,433,1187
2019-08-09,299866,300146,359,1187
2019-08-10,299715,300090,945,1187
2019-08-11,301607,300085,403,1187
2019-08-12,302738,300139,538,1187
2019-08-13,300857,300130,439,1187
2019-08-14,300306,300121,539,1187
2019-08-15,299926,300100,558,1187
2019-08-16,297865,300028,986,1187
2019-08-17,301162,300063,267,1187
2019-08-18,301162,300100,804,1187
2019-08-19,302231,300174,543,1187
2019-08-20,300426,300189,458,1187
2019-08-21,299376,300168,546,1187
2019-08-22,300541,300192,699,1187
2019-08-23,300230,300217,381,1187
2019-08-24,299697,300216,803,1187
2019-08-25,299162,300195,378,1187
2019-08-26,299423,300176,610,1187
2019-08-27,299797,300170,348,1187
2019-08-28,300089,300170,28,1187
2019-08-29,300024,300167,27,1187
2019-08-30,299522,300156,660,1187
2019-08-31,299807,300151,296,1187
2019-09-01,299807,300147,185,1187
2019-09-02,300074,300154,267,1187
2019-09-03,300074,300160,642,1187
2019-09-04,299856,300151,181,1187
2019-09-05,299696,300148,529,1187
2019-09-06,299768,300150,293,1187
2019-09-07,299768,300152,702,1187
2019-09-08,299650,300145,393,1187
2019-09-09,301363,300200,317,1187
2019-09-10,301363,300192,311,1187
2019-09-11,301544,300152,656,1187
2019-09-12,300108,300127,446,1187
2019-09-13,299813,300110,436,1187
2019-09-14,299967,300112,522,1187
2019-09-15,300048,300184,517,1187
2019-09-16,299796,300139,516,1187
2019-09-17,298939,300065,493,1187
2019-09-18,299601,299977,172,1187
2019-09-19,299687,299953,433,1187
2019-09-20,299846,299968,291,1187
2019-09-21,299846,299945,547,1187
2019-09-22,299939,299935,509,1187
2019-09-23,299824,299940,590,1187
2019-09-24,299877,299963,236,1187
2019-09-25,299877,299979,602,1187
2019-09-26,299680,299975,613,1187
2019-09-27,300564,299990,371,1187
2019-09-28,300564,300008,539,1187
2019-09-29,299778,300017,302,1187
2019-09-30,299778,300016,391,1187
2019-10-01,299657,300011,167,1187
2019-10-02,299765,300001,277,1187
2019-10-03,299765,299990,488,1187
2019-10-04,299843,299990,409,1187
2019-10-05,299524,299984,616,1187
2019-10-06,300443,300007,196,1187
2019-10-07,298775,299974,435,1187
2019-10-08,299770,299978,553,1187
2019-10-09,301424,299980,346,1187
2019-10-10,301424,299982,603,1187
2019-10-11,303177,300036,397,1187
2019-10-12,303177,300138,556,1187
2019-10-13,301983,300211,35,1187
2019-10-14,298477,300161,637,1187
2019-10-15,300656,300181,398,1187
2019-10-16,300234,300196,84,1187
2019-10-17,299997,300231,246,1187
2019-10-18,299997,300244,534,1187
2019-10-19,299841,300250,585,1187
2019-10-20,299688,300244,424,1187
2019-10-21,299804,300243,380,1187
2019-10-22,299840,300240,393,1187
2019-10-23,299753,300237,524,1187
2019-10-24,299879,300237,406,1187
2019-10-25,300165,300247,405,1187
2019-10-26,299999,300258,614,1187
2019-10-27,299893,300235,461,1187
2019-10-28,299557,300202,679,1187
2019-10-29,302154,300281,164,1187
2019-10-30,302154,300360,302,1187
2019-10-31,305941,300569,445,1187
2019-11-01,317871,301173,512,1187
2019-11-02,329919,302178,589,1187
2019-11-03,340574,303536,154,1187
2019-11-04,331475,304601,630,1187
2019-11-05,318947,305218,259,1187
2019-11-06,318947,305890,418,1187
2019-11-07,306663,306120,413,1187
2019-11-08,300813,306099,507,1187
2019-11-09,299180,306025,663,1187
2019-11-10,300015,305919,122,1187
2019-11-11,300703,305837,88,1187
2019-11-12,299949,305769,456,1187
2019-11-13,298954,305785,463,1187
2019-11-14,299342,305741,388,1187
2019-11-15,299482,305716,519,1187
2019-11-16,299649,305704,739,1187
2019-11-17,299703,305695,206,1187
2019-11-18,299703,305690,550,1187
2019-11-19,299526,305685,309,1187
2019-11-20,299526,305675,63,1187
2019-11-21,299539,305665,225,1187
2019-11-22,299539,305658,495,1187
2019-11-23,300397,305675,451,1187
2019-11-24,300253,305678,480,1187
2019-11-25,300095,305682,162,1187
2019-05-30,59411,59409,13355,1305
2019-05-31,59374,59406,10040,1305
2019-06-01,59403,59403,13705,1305
2019-06-02,59433,59403,13324,1305
2019-06-03,59446,59403,11127,1305
2019-06-04,59456,59404,18466,1305
2019-06-05,59478,59407,2339,1305
2019-06-06,59384,59406,13184,1305
2019-06-07,59441,59408,13585,1305
2019-06-08,59448,59410,17386,1305
2019-06-09,59422,59411,3478,1305
2019-06-10,59425,59413,4950,1305
2019-06-11,59422,59416,18669,1305
2019-06-12,59416,59417,12810,1305
2019-06-13,59437,59418,17112,1305
2019-06-14,59454,59418,15267,1305
2019-06-15,59411,59417,10264,1305
2019-06-16,59441,59418,1157,1305
2019-06-17,59487,59422,15774,1305
2019-06-18,59502,59426,9862,1305
2019-06-19,59490,59428,14741,1305
2019-06-20,59452,59429,21912,1305
2019-06-21,59460,59429,12335,1305
2019-06-22,59433,59429,10244,1305
2019-06-23,59424,59429,54,1305
2019-06-24,59404,59429,12210,1305
2019-06-25,59415,59430,16635,1305
2019-06-26,59411,59431,13645,1305
2019-06-27,59354,59431,18325,1305
2019-06-28,59407,59431,7484,1305
2019-06-29,59461,59433,17493,1305
2019-06-30,59421,59434,3959,1305
2019-07-01,59426,59435,9117,1305
2019-07-02,59419,59434,16914,1305
2019-07-03,59398,59433,17073,1305
2019-07-04,59385,59430,10658,1305
2019-07-05,59383,59427,18918,1305
2019-07-06,59385,59427,12993,1305
2019-07-07,59410,59426,13097,1305
2019-07-08,59429,59426,11579,1305
2019-07-09,59470,59427,18418,1305
2019-07-10,59489,59429,1045,1305
2019-07-11,59451,59430,12099,1305
2019-07-12,59470,59432,22397,1305
2019-07-13,59469,59433,8101,1305
2019-07-14,59468,59434,7013,1305
2019-07-15,59456,59435,7931,1305
2019-07-16,59479,59436,14241,1305
2019-07-17,59447,59435,6302,1305
2019-07-18,59425,59433,13447,1305
2019-07-19,59453,59431,14394,1305
2019-07-20,59401,59430,12739,1305
2019-07-21,59435,59429,2452,1305
2019-07-22,59413,59428,13569,1305
2019-07-23,59429,59428,16919,1305
2019-07-24,59398,59428,457,1305
2019-07-25,59379,59427,11603,1305
2019-07-26,59283,59423,12799,1305
2019-07-27,59326,59422,18149,1305
2019-07-28,59293,59418,13294,1305
2019-07-29,59261,59411,12285,1305
2019-07-30,59278,59406,18401,1305
2019-07-31,59327,59403,3457,1305
2019-08-01,59296,59399,12809,1305
2019-08-02,59347,59397,14043,1305
2019-08-03,59352,59396,21747,1305
2019-08-04,59356,59395,3066,1305
2019-08-05,59366,59395,17088,1305
2019-08-06,59336,59392,12981,1305
2019-08-07,59372,59390,6320,1305
2019-08-08,59376,59387,10287,1305
2019-08-09,59387,59384,9778,1305
2019-08-10,59354,59381,22269,1305
2019-08-11,59352,59377,9182,1305
2019-08-12,59363,59373,13530,1305
2019-08-13,59344,59369,12941,1305
2019-08-14,59366,59366,14116,1305
2019-08-15,59372,59362,13289,1305
2019-08-16,59424,59362,22904,1305
2019-08-17,59413,59361,5504,1305
2019-08-18,59404,59360,17634,1305
2019-08-19,59352,59358,13239,1305
2019-08-20,59357,59355,11535,1305
2019-08-21,59377,59354,12370,1305
2019-08-22,59395,59353,17517,1305
2019-08-23,59392,59353,10396,1305
2019-08-24,59381,59353,21136,1305
2019-08-25,59256,59352,7474,1305
2019-08-26,59322,59352,15737,1305
2019-08-27,59307,59352,11384,1305
2019-08-28,59326,59355,925,1305
2019-08-29,59347,59357,639,1305
2019-08-30,59375,59358,21456,1305
2019-08-31,59418,59362,7534,1305
2019-09-01,59407,59364,5791,1305
2019-09-02,59382,59365,7245,1305
2019-09-03,59369,59366,20902,1305
2019-09-04,59337,59365,6219,1305
2019-09-05,59343,59365,11314,1305
2019-09-06,59362,59365,8494,1305
2019-09-07,59379,59365,19291,1305
2019-09-08,59388,59365,9867,1305
2019-09-09,59395,59366,9890,1305
2019-09-10,59427,59369,10034,1305
2019-09-11,59289,59366,16775,1305
2019-09-12,59360,59367,11214,1305
2019-09-13,59352,59366,11455,1305
2019-09-14,59372,59366,15266,1305
2019-09-15,59351,59364,13370,1305
2019-09-16,59344,59362,15161,1305
2019-09-17,59367,59360,12892,1305
2019-09-18,59336,59360,6388,1305
2019-09-19,59341,59359,10825,1305
2019-09-20,59406,59360,8551,1305
2019-09-21,59341,59359,14567,1305
2019-09-22,59284,59355,13448,1305
2019-09-23,59190,59349,18552,1305
2019-09-24,59256,59349,6669,1305
2019-09-25,59296,59348,16676,1305
2019-09-26,59339,59349,19573,1305
2019-09-27,59303,59348,11779,1305
2019-09-28,58562,59322,15934,1305
2019-09-29,59009,59310,8039,1305
2019-09-30,59138,59300,11075,1305
2019-10-01,59209,59294,6499,1305
2019-10-02,59264,59290,8297,1305
2019-10-03,59280,59287,12545,1305
2019-10-04,59309,59286,11731,1305
2019-10-05,59340,59286,14758,1305
2019-10-06,59378,59286,5820,1305
2019-10-07,59320,59284,11378,1305
2019-10-08,59276,59281,16484,1305
2019-10-09,59197,59274,6327,1305
2019-10-10,59294,59270,17011,1305
2019-10-11,59309,59270,9921,1305
2019-10-12,59305,59268,14162,1305
2019-10-13,59204,59264,1666,1305
2019-10-14,59261,59260,16419,1305
2019-10-15,59325,59259,9756,1305
2019-10-16,59309,59258,3979,1305
2019-10-17,59309,59256,7747,1305
2019-10-18,59333,59256,17551,1305
2019-10-19,59318,59255,16912,1305
2019-10-20,59337,59253,9266,1305
2019-10-21,59328,59252,10550,1305
2019-10-22,59301,59253,12644,1305
2019-10-23,59310,59257,15888,1305
2019-10-24,59330,59259,12260,1305
2019-10-25,59333,59261,13852,1305
2019-10-26,59248,59257,16273,1305
2019-10-27,59221,59255,11566,1305
2019-10-28,59252,59278,17307,1305
2019-10-29,59277,59287,6715,1305
2019-10-30,59278,59291,10202,1305
2019-10-31,59310,59295,13660,1305
2019-11-01,59331,59297,12746,1305
2019-11-02,59329,59299,15103,1305
2019-11-03,59322,59299,4046,1305
2019-11-04,59335,59299,13990,1305
2019-11-05,59261,59295,7010,1305
2019-11-06,59392,59297,11726,1305
2019-11-07,59394,59301,10876,1305
2019-11-08,59335,59306,14521,1305
2019-11-09,59349,59308,15938,1305
2019-11-10,59276,59307,3524,1305
2019-11-11,59284,59306,2078,1305
2019-11-12,59348,59311,8878,1305
2019-11-13,59326,59313,9765,1305
2019-11-14,59259,59311,12295,1305
2019-11-15,59301,59310,14761,1305
2019-11-16,59322,59311,18585,1305
2019-11-17,59173,59306,5151,1305
2019-11-18,59162,59300,16645,1305
2019-11-19,59199,59296,9344,1305
2019-11-20,59219,59292,2533,1305
2019-11-21,59207,59289,6553,1305
2019-11-22,59263,59287,14767,1305
2019-11-23,59253,59285,12821,1305
2019-11-24,59281,59283,12699,1305
2019-11-25,59200,59281,5577,1305
2019-05-30,119399,119390,4997,1377
2019-05-31,119282,119385,4101,1377
2019-06-01,119381,119382,4962,1377
2019-06-02,119509,119381,5421,1377
2019-06-03,119470,119380,4450,1377
2019-06-04,119392,119378,6585,1377
2019-06-05,119390,119385,753,1377
2019-06-06,119418,119387,4461,1377
2019-06-07,119349,119383,5071,1377
2019-06-08,119379,119386,6547,1377
2019-06-09,119387,119386,1208,1377
2019-06-10,119389,119387,1960,1377
2019-06-11,119389,119392,7064,1377
2019-06-12,119383,119395,4791,1377
2019-06-13,119400,119396,6573,1377
2019-06-14,119418,119395,6287,1377
2019-06-15,119371,119392,4064,1377
2019-06-16,119428,119396,547,1377
2019-06-17,119392,119401,5944,1377
2019-06-18,119357,119394,4097,1377
2019-06-19,119409,119394,5646,1377
2019-06-20,119404,119396,8180,1377
2019-06-21,119700,119407,4661,1377
2019-06-22,119005,119392,4147,1377
2019-06-23,119254,119380,23,1377
2019-06-24,119311,119374,4566,1377
2019-06-25,119386,119380,5982,1377
2019-06-26,119317,119380,5576,1377
2019-06-27,119362,119380,6590,1377
2019-06-28,119389,119380,2961,1377
2019-06-29,119392,119380,5979,1377
2019-06-30,119410,119384,1327,1377
2019-07-01,119353,119383,3303,1377
2019-07-02,119397,119380,6253,1377
2019-07-03,119397,119377,6279,1377
2019-07-04,119371,119376,3781,1377
2019-07-05,119394,119377,6482,1377
2019-07-06,119387,119376,4869,1377
2019-07-07,119409,119378,5064,1377
2019-07-08,119410,119379,4390,1377
2019-07-09,119437,119380,6519,1377
2019-07-10,119435,119382,339,1377
2019-07-11,119354,119381,4401,1377
2019-07-12,119403,119381,7775,1377
2019-07-13,119424,119382,3034,1377
2019-07-14,119458,119383,2252,1377
2019-07-15,119321,119382,2990,1377
2019-07-16,119400,119381,5097,1377
2019-07-17,119389,119381,2222,1377
2019-07-18,119500,119385,5022,1377
2019-07-19,119610,119392,5333,1377
2019-07-20,119356,119391,4961,1377
2019-07-21,119181,119373,1084,1377
2019-07-22,119282,119382,5535,1377
2019-07-23,119325,119385,6147,1377
2019-07-24,119358,119386,144,1377
2019-07-25,119369,119386,3754,1377
2019-07-26,119351,119387,4389,1377
2019-07-27,119353,119387,6147,1377
2019-07-28,119311,119384,5033,1377
2019-07-29,118991,119371,4816,1377
2019-07-30,119166,119363,7055,1377
2019-07-31,119281,119360,1251,1377
2019-08-01,119283,119356,4588,1377
2019-08-02,119359,119355,5558,1377
2019-08-03,119267,119352,8169,1377
2019-08-04,119601,119359,1312,1377
2019-08-05,119027,119347,6593,1377
2019-08-06,119156,119338,5153,1377
2019-08-07,119252,119333,2154,1377
2019-08-08,119310,119329,4124,1377
2019-08-09,119233,119322,3641,1377
2019-08-10,119280,119319,8918,1377
2019-08-11,119293,119316,3777,1377
2019-08-12,119296,119311,5258,1377
2019-08-13,119269,119305,5043,1377
2019-08-14,119305,119305,5541,1377
2019-08-15,119340,119303,4876,1377
2019-08-16,119382,119302,8374,1377
2019-08-17,119377,119298,2283,1377
2019-08-18,119439,119293,6295,1377
2019-08-19,119354,119293,4964,1377
2019-08-20,119396,119300,4194,1377
2019-08-21,119537,119308,4472,1377
2019-08-22,119608,119318,5934,1377
2019-08-23,119328,119317,3619,1377
2019-08-24,119297,119314,7892,1377
2019-08-25,119362,119315,2703,1377
2019-08-26,119376,119315,5365,1377
2019-08-27,119336,119316,4090,1377
2019-08-28,119295,119326,274,1377
2019-08-29,119457,119336,223,1377
2019-08-30,119531,119344,7076,1377
2019-08-31,119317,119346,3024,1377
2019-09-01,119398,119347,2023,1377
2019-09-02,119406,119351,2522,1377
2019-09-03,119360,119343,7801,1377
2019-09-04,119372,119355,1824,1377
2019-09-05,119351,119361,3809,1377
2019-09-06,119413,119367,2954,1377
2019-09-07,119423,119371,6628,1377
2019-09-08,119734,119387,3470,1377
2019-09-09,119430,119392,3343,1377
2019-09-10,118949,119381,3693,1377
2019-09-11,119116,119375,5543,1377
2019-09-12,119262,119375,3774,1377
2019-09-13,119493,119381,3866,1377
2019-09-14,119551,119388,5019,1377
2019-09-15,119413,119389,4984,1377
2019-09-16,119393,119389,5256,1377
2019-09-17,119289,119384,4258,1377
2019-09-18,119330,119384,2007,1377
2019-09-19,119342,119382,3887,1377
2019-09-20,119338,119375,2983,1377
2019-09-21,119332,119366,5267,1377
2019-09-22,119048,119357,4749,1377
2019-09-23,119168,119352,5972,1377
2019-09-24,119259,119349,2257,1377
2019-09-25,119375,119349,5732,1377
2019-09-26,119442,119352,6875,1377
2019-09-27,118995,119342,3527,1377
2019-09-28,119340,119339,5958,1377
2019-09-29,119132,119325,3045,1377
2019-09-30,119204,119321,3842,1377
2019-10-01,119248,119316,1765,1377
2019-10-02,119302,119313,2718,1377
2019-10-03,119298,119311,4328,1377
2019-10-04,119338,119310,3803,1377
2019-10-05,119339,119309,5305,1377
2019-10-06,119362,119308,2048,1377
2019-10-07,119324,119304,4245,1377
2019-10-08,119275,119289,5364,1377
2019-10-09,119305,119285,2345,1377
2019-10-10,119340,119298,5544,1377
2019-10-11,119292,119304,3657,1377
2019-10-12,119282,119304,4796,1377
2019-10-13,119303,119298,525,1377
2019-10-14,119350,119291,5943,1377
2019-10-15,119102,119281,3246,1377
2019-10-16,119212,119275,1252,1377
2019-10-17,119418,119279,2999,1377
2019-10-18,119269,119277,5964,1377
2019-10-19,119397,119279,6209,1377
2019-10-20,119647,119289,3824,1377
2019-10-21,119087,119281,3831,1377
2019-10-22,119180,119286,4712,1377
2019-10-23,119308,119290,5863,1377
2019-10-24,119310,119292,4285,1377
2019-10-25,119133,119284,4810,1377
2019-10-26,119479,119285,5123,1377
2019-10-27,119354,119297,4009,1377
2019-10-28,119403,119299,6145,1377
2019-10-29,119322,119306,2479,1377
2019-10-30,119318,119309,3841,1377
2019-10-31,119265,119310,4818,1377
2019-11-01,119321,119311,4546,1377
2019-11-02,119372,119313,5293,1377
2019-11-03,119397,119315,1320,1377
2019-11-04,119384,119317,4749,1377
2019-11-05,119227,119312,2555,1377
2019-11-06,118988,119301,3813,1377
2019-11-07,119405,119305,3432,1377
2019-11-08,119567,119314,4698,1377
2019-11-09,119037,119304,5782,1377
2019-11-10,119436,119309,1216,1377
2019-11-11,119547,119317,733,1377
2019-11-12,119265,119316,3490,1377
2019-11-13,119044,119306,4076,1377
2019-11-14,119272,119312,3959,1377
2019-11-15,119375,119317,4789,1377
2019-11-16,119288,119313,5977,1377
2019-11-17,119143,119309,1797,1377
2019-11-18,119143,119300,5211,1377
2019-11-19,118934,119276,3083,1377
2019-11-20,119163,119279,615,1377
2019-11-21,119263,119282,1973,1377
2019-11-22,119303,119281,5197,1377
2019-11-23,119162,119277,4584,1377
2019-11-24,119280,119281,4369,1377
2019-11-25,119298,119275,1644,1377
2019-05-30,29540,29632,1874,1434
2019-05-31,29713,29636,1225,1434
2019-06-01,29658,29640,1911,1434
2019-06-02,29603,29638,2007,1434
2019-06-03,29548,29635,1737,1434
2019-06-04,29559,29630,2516,1434
2019-06-05,29620,29633,198,1434
2019-06-06,29633,29633,1737,1434
2019-06-07,29628,29634,1534,1434
2019-06-08,29629,29634,2430,1434
2019-06-09,29593,29632,602,1434
2019-06-10,29604,29632,678,1434
2019-06-11,29600,29631,2295,1434
2019-06-12,29626,29632,1415,1434
2019-06-13,29791,29630,2028,1434
2019-06-14,29657,29629,2054,1434
2019-06-15,29630,29628,1313,1434
2019-06-16,29657,29634,117,1434
2019-06-17,29637,29633,1730,1434
2019-06-18,29627,29634,1321,1434
2019-06-19,29838,29639,1851,1434
2019-06-20,29608,29636,2600,1434
2019-06-21,29641,29636,1412,1434
2019-06-22,29692,29636,1447,1434
2019-06-23,29687,29637,9,1434
2019-06-24,29589,29637,1324,1434
2019-06-25,29747,29640,1681,1434
2019-06-26,29755,29646,1521,1434
2019-06-27,29711,29649,2107,1434
2019-06-28,29731,29651,1165,1434
2019-06-29,29671,29656,2246,1434
2019-06-30,29651,29654,486,1434
2019-07-01,29648,29653,1089,1434
2019-07-02,29656,29655,1937,1434
2019-07-03,29680,29659,2165,1434
2019-07-04,29712,29664,1592,1434
2019-07-05,29584,29663,2057,1434
2019-07-06,29591,29662,1536,1434
2019-07-07,29577,29660,2008,1434
2019-07-08,29681,29662,1428,1434
2019-07-09,29673,29665,2104,1434
2019-07-10,29846,29673,91,1434
2019-07-11,29625,29673,1533,1434
2019-07-12,29729,29677,2572,1434
2019-07-13,29623,29671,1061,1434
2019-07-14,29661,29671,786,1434
2019-07-15,29586,29670,970,1434
2019-07-16,29579,29667,1684,1434
2019-07-17,29603,29666,679,1434
2019-07-18,29723,29669,1271,1434
2019-07-19,29611,29662,1688,1434
2019-07-20,29721,29666,1583,1434
2019-07-21,29637,29666,213,1434
2019-07-22,29604,29663,1845,1434
2019-07-23,29656,29662,1594,1434
2019-07-24,29642,29663,26,1434
2019-07-25,29463,29654,1108,1434
2019-07-26,29542,29647,1091,1434
2019-07-27,29561,29642,2047,1434
2019-07-28,29581,29637,1636,1434
2019-07-29,29469,29630,1493,1434
2019-07-30,29527,29626,1982,1434
2019-07-31,29593,29624,323,1434
2019-08-01,29592,29622,1357,1434
2019-08-02,29621,29620,1299,1434
2019-08-03,29571,29615,2544,1434
2019-08-04,29562,29615,347,1434
2019-08-05,29607,29615,1886,1434
2019-08-06,29495,29612,1774,1434
2019-08-07,29607,29610,651,1434
2019-08-08,29540,29605,1139,1434
2019-08-09,29565,29596,950,1434
2019-08-10,29610,29596,2642,1434
